opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
BCUR8B2A,Niesha Huffines,GTX Basic,Inity,Won,2017-04-17,2017-06-06,491
8PGDRAH2,Reed Clapper,GTX Basic,Umbrella Corporation,Won,2017-04-17,2017-04-19,555
QD8F0CI6,Rosalina Dieter,GTX Basic,,Engaging,2017-04-17,,
7K0S2P6K,Rosalina Dieter,GTXPro,,Engaging,2017-04-17,,
G1C9IG0T,Rosalina Dieter,MG Special,Lexiqvolax,Lost,2017-04-17,2017-04-27,0
G4B4Z525,Versie Hillebrand,MG Special,Isdom,Won,2017-04-17,2017-04-23,62
J9SE3QJD,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-04-17,2017-04-26,0
JORFI81C,Violet Mclelland,MG Special,Konex,Won,2017-04-17,2017-04-25,56
GET2JILL,Wilburn Farren,MG Advanced,The New York Inquirer,Won,2017-04-17,2017-04-23,3490
E3HJPDFZ,Zane Levy,GTXPro,Y-corporation,Lost,2017-04-17,2017-06-24,0
Q22714T0,Anna Snelling,MG Special,Betatech,Lost,2017-04-18,2017-04-24,0
FCGE8U5M,Anna Snelling,MG Special,Betatech,Won,2017-04-18,2017-04-25,51
ROQBT7TM,Anna Snelling,MG Special,Condax,Won,2017-04-18,2017-06-20,54
WLFLY0BD,Anna Snelling,MG Special,Conecom,Won,2017-04-18,2017-04-27,56
8S649LDO,Boris Faz,GTXPro,Kan-code,Lost,2017-04-18,2017-05-27,0
JR7SC0S2,Cassey Cress,MG Advanced,Gekko & Co,Won,2017-04-18,2017-08-04,3808
MFGCEDXE,Corliss Cosme,GTX Plus Pro,Yearin,Lost,2017-04-18,2017-05-04,0
Y9Y4TXD9,Corliss Cosme,MG Advanced,Konex,Won,2017-04-18,2017-05-03,3041
ZKOGIB6R,Donn Cantrell,GTX Basic,Xx-zobam,Lost,2017-04-18,2017-04-25,0
DJMPI9TO,Elease Gluck,GTK 500,Xx-zobam,Engaging,2017-04-18,,
Z353E8FR,Garret Kinder,MG Advanced,Condax,Lost,2017-04-18,2017-04-30,0
IKJSXBY0,Gladys Colclough,GTXPro,Isdom,Lost,2017-04-18,2017-05-04,0
5SYJS0HS,Hayden Neloms,GTX Plus Pro,Goodsilron,Lost,2017-04-18,2017-04-23,0
U6XJRWV8,James Ascencio,MG Advanced,,Engaging,2017-04-18,,
UXOQQR39,James Ascencio,GTX Plus Basic,Golddex,Lost,2017-04-18,2017-04-20,0
J5DF2ZO1,James Ascencio,MG Special,Kan-code,Won,2017-04-18,2017-04-29,44
HGF361RQ,Kami Bicknell,GTX Plus Pro,Xx-holding,Lost,2017-04-18,2017-04-24,0
9B8SPYAF,Kami Bicknell,GTX Basic,Doncon,Won,2017-04-18,2017-04-24,552
BYF6ABTZ,Kary Hendrixson,GTX Plus Pro,Opentech,Engaging,2017-04-18,,
VTLI5HIE,Kary Hendrixson,GTX Basic,Newex,Won,2017-04-18,2017-04-26,474
N60UJ28O,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-04-18,2017-04-22,1158
R102IPTH,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2017-04-18,2017-04-19,5839
C9O4E52T,Kary Hendrixson,GTXPro,Singletechno,Won,2017-04-18,2017-08-06,4554
CJP7LWRK,Kary Hendrixson,GTXPro,Xx-holding,Won,2017-04-18,2017-04-24,5078
NHE1CETW,Lajuana Vencill,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-04-18,2017-04-26,0
1O1GVZEU,Markita Hansen,GTX Basic,Cheers,Won,2017-04-18,2017-06-04,561
K8LRZ95S,Maureen Marcano,GTX Plus Basic,,Engaging,2017-04-18,,
2OQB2KPY,Maureen Marcano,GTX Plus Basic,Finjob,Lost,2017-04-18,2017-04-22,0
KK4VW0ZM,Niesha Huffines,MG Advanced,Ron-tech,Lost,2017-04-18,2017-05-22,0
JHLG51ZI,Niesha Huffines,MG Advanced,Inity,Won,2017-04-18,2017-04-19,3392
Q8BZ3PC9,Rosie Papadopoulos,GTX Plus Pro,,Engaging,2017-04-18,,
49ZS7GTS,Vicki Laflamme,MG Special,,Engaging,2017-04-18,,
M857G6G1,Vicki Laflamme,MG Advanced,,Engaging,2017-04-18,,
TS4CB9TH,Vicki Laflamme,GTXPro,Fasehatice,Won,2017-04-18,2017-04-20,5040
5K0ZFCVO,Violet Mclelland,MG Special,,Engaging,2017-04-18,,
6AEVX11M,Violet Mclelland,MG Special,,Engaging,2017-04-18,,
BH40KWV5,Zane Levy,GTXPro,Goodsilron,Lost,2017-04-18,2017-04-24,0
MMVHAEI3,Zane Levy,MG Advanced,Rantouch,Lost,2017-04-18,2017-04-25,0
PGRIPWHY,Zane Levy,GTX Plus Pro,Sonron,Won,2017-04-18,2017-04-25,5853
0VXUZU7P,Anna Snelling,MG Special,Scottech,Won,2017-04-19,2017-04-25,49
WGETO859,Boris Faz,GTX Basic,,Engaging,2017-04-19,,
7B21SGQ8,Boris Faz,GTX Plus Basic,Gekko & Co,Won,2017-04-19,2017-04-29,1080
I6TVFB6J,Cecily Lampkin,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-04-19,2017-04-28,0
PHAFVDFO,Cecily Lampkin,MG Special,Konmatfix,Won,2017-04-19,2017-04-20,55
CTWSDG4U,Corliss Cosme,GTX Basic,,Engaging,2017-04-19,,
I6O855AE,Daniell Hammack,GTX Plus Basic,Acme Corporation,Won,2017-04-19,2017-05-22,1282
OUIK8VX3,Elease Gluck,GTK 500,Lexiqvolax,Won,2017-04-19,2017-04-20,23746
RYO875D0,Garret Kinder,GTX Basic,Massive Dynamic,Lost,2017-04-19,2017-04-28,0
0EYXI1UN,Hayden Neloms,MG Advanced,,Engaging,2017-04-19,,
O5S6WEM7,James Ascencio,GTX Basic,Doncon,Lost,2017-04-19,2017-05-01,0
DJ2FHO68,Kami Bicknell,GTX Basic,Golddex,Lost,2017-04-19,2017-08-16,0
5LHNRZD3,Lajuana Vencill,MG Advanced,Streethex,Lost,2017-04-19,2017-04-21,0
URIKPDOJ,Maureen Marcano,GTX Plus Basic,Cheers,Lost,2017-04-19,2017-04-27,0
U1J4YN0I,Niesha Huffines,GTX Basic,Cancity,Lost,2017-04-19,2017-04-21,0
QBUJF4I7,Reed Clapper,MG Special,Opentech,Lost,2017-04-19,2017-04-20,0
99QIJAAP,Reed Clapper,MG Special,Opentech,Won,2017-04-19,2017-04-27,61
K127AFNP,Rosalina Dieter,MG Special,J-Texon,Lost,2017-04-19,2017-04-30,0
4K7PRO1B,Rosalina Dieter,GTX Basic,Goodsilron,Won,2017-04-19,2017-04-28,600
XOVYPE58,Rosie Papadopoulos,GTXPro,Betasoloin,Engaging,2017-04-19,,
AYB7DWUH,Rosie Papadopoulos,GTX Plus Pro,Opentech,Won,2017-04-19,2017-04-20,5805
6CKXLPAR,Versie Hillebrand,MG Special,Hottechi,Won,2017-04-19,2017-06-27,58
FQ2F717F,Versie Hillebrand,MG Special,Scottech,Won,2017-04-19,2017-08-03,52
2SBP68CP,Violet Mclelland,MG Special,Gekko & Co,Lost,2017-04-19,2017-04-21,0
S2MSQIXP,Zane Levy,GTX Basic,Hottechi,Engaging,2017-04-19,,
LPGOTIM2,Boris Faz,MG Special,Silis,Won,2017-04-20,2017-06-16,55
LW8485Y2,Cassey Cress,GTX Plus Basic,Acme Corporation,Won,2017-04-20,2017-08-10,1161
UKLAKXP2,Cassey Cress,GTXPro,Plussunin,Won,2017-04-20,2017-04-25,5091
4LLWRSBJ,Cassey Cress,MG Special,Donquadtech,Won,2017-04-20,2017-04-22,59
YYJILFBU,Corliss Cosme,GTX Plus Pro,Plussunin,Lost,2017-04-20,2017-05-01,0
AWVSWBQV,Daniell Hammack,GTX Basic,Ontomedia,Lost,2017-04-20,2017-04-22,0
VORZHQ40,Darcel Schlecht,GTXPro,Gogozoom,Lost,2017-04-20,2017-04-30,0
5QD09R7U,Darcel Schlecht,GTX Basic,Rundofase,Won,2017-04-20,2017-04-28,549
ETISD84I,Donn Cantrell,GTX Plus Basic,Zathunicon,Lost,2017-04-20,2017-04-24,0
K0T5LJ3E,Elease Gluck,GTK 500,Plexzap,Won,2017-04-20,2017-06-28,24949
D5YLWCFW,Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-04-20,2017-05-02,0
ZALE38AC,James Ascencio,GTXPro,Newex,Lost,2017-04-20,2017-05-09,0
T7MVQ9SX,James Ascencio,GTX Plus Pro,Fasehatice,Won,2017-04-20,2017-05-02,4985
GTEFJL6U,Jonathan Berthelot,GTX Basic,Toughzap,Lost,2017-04-20,2017-04-22,0
D7MYDHMF,Jonathan Berthelot,GTX Basic,Conecom,Won,2017-04-20,2017-04-29,657
XAE858UJ,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-04-20,2017-06-30,628
WTCU9X9M,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,2017-04-20,2017-06-15,1183
0IF5FH68,Jonathan Berthelot,GTX Plus Pro,Domzoom,Won,2017-04-20,2017-08-03,5203
QUGPSHY8,Jonathan Berthelot,MG Special,Gogozoom,Won,2017-04-20,2017-04-27,56
C32E4E1D,Kami Bicknell,MG Special,,Engaging,2017-04-20,,
QNFO4GX8,Kami Bicknell,GTX Basic,Blackzim,Won,2017-04-20,2017-04-28,502
U2HYH97X,Kary Hendrixson,GTX Basic,,Engaging,2017-04-20,,
H1NFMTJ4,Kary Hendrixson,GTX Basic,Xx-holding,Won,2017-04-20,2017-06-25,527
AUJ21SKT,Markita Hansen,MG Special,Xx-holding,Lost,2017-04-20,2017-04-21,0
XIXNILOP,Marty Freudenburg,MG Special,Finhigh,Won,2017-04-20,2017-04-28,64
M645P7NW,Maureen Marcano,GTX Basic,Scotfind,Won,2017-04-20,2017-04-27,579
UPAGB68Z,Maureen Marcano,GTX Plus Pro,Lexiqvolax,Won,2017-04-20,2017-04-30,5958
7TCCYDR3,Maureen Marcano,GTXPro,Scotfind,Won,2017-04-20,2017-05-27,4543
H5662N5X,Moses Frase,GTX Basic,Inity,Lost,2017-04-20,2017-04-22,0
07BT6PBZ,Moses Frase,MG Special,Treequote,Won,2017-04-20,2017-05-02,58
N7FJ13VQ,Reed Clapper,GTX Plus Basic,Plussunin,Lost,2017-04-20,2017-04-21,0
9UYDTR0R,Reed Clapper,GTX Plus Pro,Vehement Capital Partners,Lost,2017-04-20,2017-04-27,0
JOLRMB6X,Rosie Papadopoulos,GTX Plus Basic,Betasoloin,Won,2017-04-20,2017-06-24,1036
K8DHOJWM,Versie Hillebrand,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-04-20,2017-04-27,4878
NKBIYNK5,Vicki Laflamme,GTX Basic,Faxquote,Lost,2017-04-20,2017-04-28,0
8MXI6J6N,Anna Snelling,GTX Plus Basic,Streethex,Lost,2017-04-21,2017-05-05,0
MRWHJE9P,Cassey Cress,GTX Plus Basic,,Engaging,2017-04-21,,
HRLYABOS,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,2017-04-21,2017-08-21,1033
BTLXFPUB,Daniell Hammack,GTX Plus Pro,Zathunicon,Won,2017-04-21,2017-06-12,5343
W7GVZL28,Darcel Schlecht,GTX Plus Basic,Conecom,Lost,2017-04-21,2017-04-30,0
HK1JJKQL,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-04-21,2017-04-27,0
D5TGHX3Y,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-04-21,2017-08-10,0
HBXLK0B6,Darcel Schlecht,MG Advanced,Finhigh,Won,2017-04-21,2017-04-26,3269
PZ6TGFY6,Donn Cantrell,GTX Basic,Silis,Lost,2017-04-21,2017-05-07,0
ETADSAC3,Donn Cantrell,GTXPro,Acme Corporation,Won,2017-04-21,2017-04-27,4605
8W206MO5,Garret Kinder,GTX Plus Pro,Mathtouch,Won,2017-04-21,2017-06-12,4908
Z9SY11HK,Hayden Neloms,MG Advanced,Labdrill,Won,2017-04-21,2017-04-30,3303
6YIW81M9,Jonathan Berthelot,MG Advanced,dambase,Lost,2017-04-21,2017-04-22,0
0XI051FP,Jonathan Berthelot,MG Advanced,Ron-tech,Lost,2017-04-21,2017-05-02,0
TBPGQYF8,Jonathan Berthelot,MG Special,Streethex,Won,2017-04-21,2017-04-22,55
7CC38V2J,Kami Bicknell,GTX Basic,Lexiqvolax,Won,2017-04-21,2017-06-29,531
PC2V729V,Kami Bicknell,GTX Basic,Newex,Won,2017-04-21,2017-05-04,557
7AOZ2F9R,Lajuana Vencill,GTX Basic,Hottechi,Won,2017-04-21,2017-06-12,489
7I7BZHHT,Marty Freudenburg,MG Advanced,Scottech,Lost,2017-04-21,2017-05-29,0
79DYTU8Y,Moses Frase,MG Special,Streethex,Won,2017-04-21,2017-05-06,60
V4HYSJS2,Reed Clapper,MG Advanced,Betasoloin,Won,2017-04-21,2017-06-04,2887
1L6M83Q5,Reed Clapper,MG Advanced,Donware,Won,2017-04-21,2017-05-02,3214
FVGRGJU8,Rosie Papadopoulos,MG Advanced,Betatech,Engaging,2017-04-21,,
POFA8BWL,Rosie Papadopoulos,MG Advanced,Acme Corporation,Won,2017-04-21,2017-04-23,3850
AKXBF6IQ,Versie Hillebrand,MG Special,Gogozoom,Won,2017-04-21,2017-06-09,54
Q6OUJCH5,Vicki Laflamme,GTXPro,,Engaging,2017-04-21,,
VD94D677,Vicki Laflamme,MG Special,Groovestreet,Lost,2017-04-21,2017-04-29,0
EBUJQ571,Vicki Laflamme,GTXPro,Plexzap,Won,2017-04-21,2017-08-12,5040
Z2M1XXEK,Wilburn Farren,GTX Plus Pro,Iselectrics,Won,2017-04-21,2017-04-22,6263
RBOI8DLQ,Zane Levy,GTXPro,Scotfind,Lost,2017-04-21,2017-05-02,0
OI6UHCTN,Zane Levy,GTX Basic,Blackzim,Won,2017-04-21,2017-04-23,570
LTOKXFP1,Zane Levy,GTXPro,Dalttechnology,Won,2017-04-21,2017-04-29,4633
JV6PZSN6,Boris Faz,GTX Plus Pro,Donquadtech,Lost,2017-04-22,2017-04-29,0
9EGAFG1B,Cassey Cress,GTXPro,Kinnamplus,Lost,2017-04-22,2017-05-08,0
VPSJHIAA,Cassey Cress,GTXPro,The New York Inquirer,Won,2017-04-22,2017-04-28,4891
MJF4D19K,Darcel Schlecht,GTX Plus Pro,Streethex,Won,2017-04-22,2017-04-29,5858
JR4WED6G,Darcel Schlecht,GTXPro,Rundofase,Won,2017-04-22,2017-05-24,4939
GC4YH9D0,Jonathan Berthelot,GTX Basic,Inity,Won,2017-04-22,2017-08-12,570
2ZUL1AAV,Kary Hendrixson,MG Advanced,Fasehatice,Lost,2017-04-22,2017-04-29,0
8CUN8O4Z,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-04-22,2017-04-30,500
AMX2BM39,Kary Hendrixson,MG Advanced,Kan-code,Won,2017-04-22,2017-04-23,3546
FK3NS3EW,Markita Hansen,GTX Basic,Dalttechnology,Won,2017-04-22,2017-04-30,525
IIVP87B8,Maureen Marcano,MG Special,,Engaging,2017-04-22,,
3AB31BUU,Moses Frase,GTX Plus Basic,Conecom,Won,2017-04-22,2017-04-27,1024
ZQ7TYNUV,Niesha Huffines,GTX Plus Pro,Streethex,Won,2017-04-22,2017-04-30,6384
2PCPSBP9,Reed Clapper,GTX Basic,Acme Corporation,Lost,2017-04-22,2017-05-08,0
E223LSRZ,Reed Clapper,GTX Basic,Donware,Won,2017-04-22,2017-06-24,587
SW75F1Q1,Rosalina Dieter,MG Special,Labdrill,Won,2017-04-22,2017-04-28,55
0Z6MNUF2,Rosalina Dieter,MG Advanced,Y-corporation,Won,2017-04-22,2017-04-30,3242
HWD8ELR9,Versie Hillebrand,GTX Plus Pro,Zumgoity,Won,2017-04-22,2017-05-26,5558
XJI41C0L,Vicki Laflamme,GTXPro,Singletechno,Won,2017-04-22,2017-04-28,4869
9FWCMMM3,Vicki Laflamme,MG Advanced,Hottechi,Won,2017-04-22,2017-04-29,3661
4QFATB6J,Violet Mclelland,GTX Basic,,Engaging,2017-04-22,,
61E7IHAY,Violet Mclelland,MG Special,,Engaging,2017-04-22,,
XPDLW6F0,Zane Levy,GTXPro,Kan-code,Won,2017-04-22,2017-04-29,5456
NCL2AJUL,Anna Snelling,MG Special,Globex Corporation,Lost,2017-04-23,2017-08-26,0
1E2LYCWP,Boris Faz,GTXPro,Plussunin,Lost,2017-04-23,2017-04-24,0
NZPZ87IX,Cassey Cress,GTX Basic,Ganjaflex,Lost,2017-04-23,2017-04-30,0
SDJDM8RI,Cassey Cress,MG Advanced,Umbrella Corporation,Lost,2017-04-23,2017-08-20,0
O64JQPJ2,Corliss Cosme,GTXPro,Mathtouch,Lost,2017-04-23,2017-04-30,0
I18DIO6O,Corliss Cosme,GTX Plus Pro,Zotware,Won,2017-04-23,2017-04-24,5780
8W464DG6,Corliss Cosme,GTXPro,Zencorporation,Won,2017-04-23,2017-04-30,5787
FI5OA7O6,Daniell Hammack,GTXPro,Bioplex,Won,2017-04-23,2017-04-25,5149
AT6SDVJ5,Donn Cantrell,GTX Plus Basic,Ganjaflex,Lost,2017-04-23,2017-08-26,0
YDBPPU6J,Donn Cantrell,GTXPro,Betasoloin,Won,2017-04-23,2017-06-03,5100
L6PCVRJS,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2017-04-23,2017-04-30,4810
UO6R0X7G,Elease Gluck,MG Special,Goodsilron,Lost,2017-04-23,2017-05-04,0
PC38XXQN,Elease Gluck,MG Advanced,Blackzim,Lost,2017-04-23,2017-08-01,0
7EBT21IA,Gladys Colclough,GTX Basic,Betatech,Won,2017-04-23,2017-04-24,560
M7W3E298,Gladys Colclough,GTXPro,Inity,Won,2017-04-23,2017-05-02,4916
KTC0RC8I,James Ascencio,MG Special,,Engaging,2017-04-23,,
MCRDLBIE,James Ascencio,MG Special,Newex,Won,2017-04-23,2017-06-11,45
JW4K9O5H,Kami Bicknell,GTX Plus Basic,Konex,Lost,2017-04-23,2017-04-25,0
FX54MQFC,Kami Bicknell,GTX Basic,Golddex,Won,2017-04-23,2017-04-24,592
A2C5O4EN,Kary Hendrixson,GTX Basic,Doncon,Won,2017-04-23,2017-04-29,529
79G6725X,Kary Hendrixson,GTXPro,J-Texon,Won,2017-04-23,2017-04-26,5415
GM6C1UK3,Lajuana Vencill,GTX Plus Pro,Streethex,Lost,2017-04-23,2017-05-02,0
6VET70WX,Lajuana Vencill,GTX Basic,Bioholding,Won,2017-04-23,2017-06-15,518
UQO59R6N,Lajuana Vencill,MG Special,Warephase,Won,2017-04-23,2017-08-11,52
CY7C3ZPJ,Markita Hansen,MG Advanced,,Engaging,2017-04-23,,
HEOTZFII,Markita Hansen,MG Special,Labdrill,Lost,2017-04-23,2017-04-24,0
8V4PEF5D,Moses Frase,MG Special,Funholding,Won,2017-04-23,2017-06-25,51
7RJMI3GC,Niesha Huffines,GTX Basic,Genco Pura Olive Oil Company,Won,2017-04-23,2017-04-24,554
2ZEFCKS3,Niesha Huffines,GTXPro,Rundofase,Won,2017-04-23,2017-09-01,4835
3EGE42CM,Reed Clapper,MG Advanced,Ontomedia,Lost,2017-04-23,2017-04-24,0
M9GP930T,Rosalina Dieter,MG Special,,Engaging,2017-04-23,,
APWT2PFU,Rosalina Dieter,MG Special,Blackzim,Won,2017-04-23,2017-04-30,59
SUT0ZGFM,Rosie Papadopoulos,MG Advanced,Initech,Lost,2017-04-23,2017-05-06,0
PTCP8RP4,Versie Hillebrand,MG Special,Zumgoity,Lost,2017-04-23,2017-05-05,0
QRFKRSKS,Versie Hillebrand,MG Advanced,Dontechi,Lost,2017-04-23,2017-08-06,0
J82TWNI7,Vicki Laflamme,GTXPro,Plexzap,Lost,2017-04-23,2017-08-13,0
DSIX9DGZ,Vicki Laflamme,MG Special,Newex,Lost,2017-04-23,2017-04-30,0
64WCPKZ1,Violet Mclelland,GTX Plus Pro,Xx-zobam,Won,2017-04-23,2017-05-08,5813
D3G7ER0D,Wilburn Farren,GTXPro,Opentech,Won,2017-04-23,2017-05-01,5414
LITG1BL1,Zane Levy,GTX Plus Pro,Xx-holding,Lost,2017-04-23,2017-04-28,0
7FKONHLX,Anna Snelling,MG Special,Ron-tech,Won,2017-04-24,2017-04-25,62
NMY6FA6X,Corliss Cosme,MG Advanced,,Engaging,2017-04-24,,
S439SXI1,Corliss Cosme,GTXPro,Plussunin,Won,2017-04-24,2017-08-04,4505
SG1T9M5F,Darcel Schlecht,GTXPro,Isdom,Lost,2017-04-24,2017-04-30,0
SLP4PTFK,Darcel Schlecht,GTX Plus Basic,Konmatfix,Won,2017-04-24,2017-05-06,1020
X3S5O9LJ,Darcel Schlecht,GTX Plus Pro,Domzoom,Won,2017-04-24,2017-04-29,5029
ZA6AJ0N1,Darcel Schlecht,GTXPro,Scottech,Won,2017-04-24,2017-08-15,5191
QGBMWIO6,Garret Kinder,GTX Basic,Zotware,Lost,2017-04-24,2017-05-06,0
T361XRAQ,Gladys Colclough,GTXPro,Dontechi,Lost,2017-04-24,2017-05-03,0
NUQPJV8A,Hayden Neloms,MG Advanced,,Engaging,2017-04-24,,
GWRN1R49,James Ascencio,MG Advanced,Scotfind,Won,2017-04-24,2017-05-05,3042
Q0KYIEKA,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2017-04-24,2017-04-26,580
VY4IVO2W,Kami Bicknell,GTX Plus Basic,,Engaging,2017-04-24,,
2K7R3QHZ,Kary Hendrixson,GTX Basic,Nam-zim,Won,2017-04-24,2017-09-03,616
WUWOHRX2,Markita Hansen,GTX Plus Basic,J-Texon,Won,2017-04-24,2017-04-29,788
2OPR77CI,Maureen Marcano,GTX Basic,Kan-code,Lost,2017-04-24,2017-04-26,0
EO481IOJ,Reed Clapper,GTXPro,Vehement Capital Partners,Won,2017-04-24,2017-04-25,4980
INKH0Y59,Vicki Laflamme,MG Special,,Engaging,2017-04-24,,
OSMGVV1S,Vicki Laflamme,MG Special,,Engaging,2017-04-24,,
1VIKWVHD,Vicki Laflamme,GTX Basic,Green-Plus,Lost,2017-04-24,2017-08-10,0
UOXKC4UG,Violet Mclelland,MG Advanced,Bioplex,Won,2017-04-24,2017-08-04,2981
RDF2R9F8,Zane Levy,GTX Basic,Finjob,Lost,2017-04-24,2017-04-30,0
196BHHOS,Zane Levy,GTX Plus Pro,Green-Plus,Lost,2017-04-24,2017-04-27,0
BDUNPUWY,Boris Faz,GTX Plus Basic,,Engaging,2017-04-25,,
EYZ1MNSS,Boris Faz,GTX Basic,Zencorporation,Won,2017-04-25,2017-04-27,560
HDALWEHF,Cassey Cress,GTXPro,,Engaging,2017-04-25,,
KFVI73X6,Cassey Cress,MG Advanced,Donquadtech,Won,2017-04-25,2017-05-10,3844
88R4UBAN,Corliss Cosme,GTX Basic,Bluth Company,Won,2017-04-25,2017-05-06,562
08EX3XKE,Daniell Hammack,MG Special,The New York Inquirer,Won,2017-04-25,2017-05-01,51
4DK84UMX,Darcel Schlecht,GTX Plus Basic,Finhigh,Won,2017-04-25,2017-06-20,984
735GFCU0,Darcel Schlecht,GTXPro,Gogozoom,Won,2017-04-25,2017-06-07,4923
OTJR9SSK,Hayden Neloms,GTX Plus Basic,,Engaging,2017-04-25,,
2L8LJJRJ,James Ascencio,GTX Basic,Faxquote,Lost,2017-04-25,2017-08-03,0
2EO70V27,Kary Hendrixson,GTXPro,Sunnamplex,Lost,2017-04-25,2017-04-27,0
7KU6B599,Lajuana Vencill,GTX Basic,Hottechi,Lost,2017-04-25,2017-08-16,0
PNBSQPBR,Marty Freudenburg,MG Advanced,Konmatfix,Lost,2017-04-25,2017-05-02,0
GQ2W1DXM,Maureen Marcano,GTXPro,,Engaging,2017-04-25,,
S87Y1DOY,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,2017-04-25,2017-04-26,1113
EUE812O3,Niesha Huffines,GTX Plus Pro,Treequote,Won,2017-04-25,2017-05-11,6039
OBE9NAIO,Reed Clapper,GTX Basic,Massive Dynamic,Won,2017-04-25,2017-06-04,538
7CTCDP9S,Versie Hillebrand,MG Advanced,Globex Corporation,Lost,2017-04-25,2017-04-27,0
XE84LNAS,Vicki Laflamme,GTXPro,Groovestreet,Won,2017-04-25,2017-05-22,4364
CEEJ2EN5,Violet Mclelland,GTX Plus Basic,,Engaging,2017-04-25,,
JNEQWZQK,Wilburn Farren,GTX Basic,,Engaging,2017-04-25,,
QRW4NKCY,Zane Levy,GTX Basic,Labdrill,Lost,2017-04-25,2017-08-07,0
RD0L0NJG,Zane Levy,GTX Basic,Rantouch,Won,2017-04-25,2017-04-27,464
PEPOKEFV,Anna Snelling,GTX Plus Basic,Cancity,Lost,2017-04-26,2017-08-01,0
M16WB7N8,Anna Snelling,GTX Plus Pro,Warephase,Lost,2017-04-26,2017-08-01,0
JHVY8I1M,Anna Snelling,GTX Plus Basic,Hottechi,Won,2017-04-26,2017-06-30,1073
E59MLGMH,Boris Faz,GTX Basic,Umbrella Corporation,Lost,2017-04-26,2017-04-28,0
VGIIK8MS,Boris Faz,GTX Plus Basic,Donware,Lost,2017-04-26,2017-05-01,0
BTM58SCH,Cassey Cress,GTXPro,Massive Dynamic,Lost,2017-04-26,2017-08-09,0
RXAQJKSL,Corliss Cosme,GTX Plus Pro,,Engaging,2017-04-26,,
HVVED5ZC,Corliss Cosme,MG Special,Donware,Lost,2017-04-26,2017-08-04,0
IGRY0M4Q,Daniell Hammack,MG Advanced,,Engaging,2017-04-26,,
HE5988NI,Darcel Schlecht,GTX Plus Basic,Globex Corporation,Lost,2017-04-26,2017-08-09,0
N5QER189,Darcel Schlecht,GTX Plus Basic,Rundofase,Won,2017-04-26,2017-05-11,1055
AEMTQ0GH,Elease Gluck,MG Special,Faxquote,Won,2017-04-26,2017-04-28,43
3KSHTB4P,James Ascencio,GTX Basic,Hottechi,Lost,2017-04-26,2017-05-04,0
XPJQBSLV,James Ascencio,MG Special,Golddex,Won,2017-04-26,2017-04-28,49
ZZI8GUEM,Kami Bicknell,GTX Plus Basic,Nam-zim,Lost,2017-04-26,2017-04-28,0
HBWY3B48,Kami Bicknell,GTXPro,Y-corporation,Lost,2017-04-26,2017-04-28,0
ZBAMKTFX,Kary Hendrixson,GTXPro,Labdrill,Won,2017-04-26,2017-08-08,4901
SICU0A7Z,Lajuana Vencill,GTX Basic,Stanredtax,Won,2017-04-26,2017-04-27,517
H7GBGRSO,Marty Freudenburg,GTX Plus Basic,Funholding,Won,2017-04-26,2017-06-13,1105
RLAGB32O,Maureen Marcano,GTX Basic,Nam-zim,Won,2017-04-26,2017-05-10,556
NYLCZ28K,Moses Frase,MG Advanced,Treequote,Won,2017-04-26,2017-08-16,3025
3LO8XJBY,Niesha Huffines,MG Special,Condax,Won,2017-04-26,2017-06-05,54
YMMQA65I,Rosalina Dieter,MG Special,Condax,Won,2017-04-26,2017-04-28,53
I8A539VV,Vicki Laflamme,GTXPro,Newex,Won,2017-04-26,2017-04-27,4735
9HYMQL4I,Zane Levy,GTX Basic,,Engaging,2017-04-26,,
DJF1XMC4,Boris Faz,GTX Basic,Konex,Won,2017-04-27,2017-04-29,584
NCDZRUZD,Cassey Cress,GTXPro,Umbrella Corporation,Lost,2017-04-27,2017-05-12,0
0KEO3OP7,Daniell Hammack,GTX Plus Pro,,Engaging,2017-04-27,,
UXNB9OIB,Daniell Hammack,GTXPro,Konex,Won,2017-04-27,2017-04-28,5676
XWW6KUG0,Darcel Schlecht,GTX Basic,Konmatfix,Lost,2017-04-27,2017-04-29,0
ZXUNLSOB,Darcel Schlecht,GTXPro,Scottech,Lost,2017-04-27,2017-04-29,0
MZILPLUE,Darcel Schlecht,GTXPro,Finhigh,Won,2017-04-27,2017-05-06,4727
